"journal","url","publisher","date"
"European Urology","https://www.journals.elsevier.com/european-urology","Elsevier",2021-02-04
"European Urology Focus","https://www.journals.elsevier.com/european-urology-focus","Elsevier",2021-02-04
"European Urology Oncology","https://www.journals.elsevier.com/european-urology-oncology","Elsevier",2021-02-04
"Evaluation and Program Planning","https://www.journals.elsevier.com/evaluation-and-program-planning","Elsevier",2021-02-04
"Evolution and Human Behavior","https://www.journals.elsevier.com/evolution-and-human-behavior","Elsevier",2021-02-04
"Examples and Counterexamples","https://www.journals.elsevier.com/examples-and-counterexamples","Elsevier",2021-02-04
"Experimental Cell Research","https://www.journals.elsevier.com/experimental-cell-research","Elsevier",2021-02-04
"Experimental Eye Research","https://www.journals.elsevier.com/experimental-eye-research","Elsevier",2021-02-04
"Experimental Gerontology","https://www.journals.elsevier.com/experimental-gerontology","Elsevier",2021-02-04
"Experimental Hematology","https://www.journals.elsevier.com/experimental-hematology","Elsevier",2021-02-04
"Experimental Neurology","https://www.journals.elsevier.com/experimental-neurology","Elsevier",2021-02-04
"Experimental Parasitology","https://www.journals.elsevier.com/experimental-parasitology","Elsevier",2021-02-04
"Experimental Thermal and Fluid Science","https://www.journals.elsevier.com/experimental-thermal-and-fluid-science","Elsevier",2021-02-04
"Experimental and Molecular Pathology","https://www.journals.elsevier.com/experimental-and-molecular-pathology","Elsevier",2021-02-04
"Expert Systems with Applications","https://www.journals.elsevier.com/expert-systems-with-applications","Elsevier",2021-02-04
"Explorations in Economic History","https://www.journals.elsevier.com/explorations-in-economic-history","Elsevier",2021-02-04
"Expositiones Mathematicae","https://www.journals.elsevier.com/expositiones-mathematicae","Elsevier",2021-02-04
"Extreme Mechanics Letters","https://www.journals.elsevier.com/extreme-mechanics-letters","Elsevier",2021-02-04
"F&S Reports","https://www.journals.elsevier.com/fands-reports","Elsevier",2021-02-04
"F&S Reviews","https://www.journals.elsevier.com/fands-reviews","Elsevier",2021-02-04
"F&S Science","https://www.journals.elsevier.com/fands-science","Elsevier",2021-02-04
"FMC: Formaci<U+FFFD>n M<U+FFFD>dica Continuada en Atenci<U+FFFD>n Primaria","https://www.journals.elsevier.com/fmc-formacion-medica-continuada-en-atencion-primaria","Elsevier",2021-02-04
"Facial Plastic Surgery Clinics of North America","https://www.journals.elsevier.com/facial-plastic-surgery-clinics-of-north-america","Elsevier",2021-02-04
"Fertility and Sterility","https://www.journals.elsevier.com/fertility-and-sterility","Elsevier",2021-02-04
"Field Crops Research","https://www.journals.elsevier.com/field-crops-research","Elsevier",2021-02-04
"Field Mycology","https://www.journals.elsevier.com/field-mycology","Elsevier",2021-02-04
"Finance Research Letters","https://www.journals.elsevier.com/finance-research-letters","Elsevier",2021-02-04
"Finite Elements in Analysis and Design","https://www.journals.elsevier.com/finite-elements-in-analysis-and-design","Elsevier",2021-02-04
"Finite Fields and Their Applications","https://www.journals.elsevier.com/finite-fields-and-their-applications","Elsevier",2021-02-04
"Fish & Shellfish Immunology","https://www.journals.elsevier.com/fish-and-shellfish-immunology","Elsevier",2021-02-04
"Fish and Shellfish Immunology Reports","https://www.journals.elsevier.com/fish-and-shellfish-immunology-reports","Elsevier",2021-02-04
"Fisheries Research","https://www.journals.elsevier.com/fisheries-research","Elsevier",2021-02-04
"Fisioterapia","https://www.journals.elsevier.com/fisioterapia","Elsevier",2021-02-04
"Fitoterapia","https://www.journals.elsevier.com/fitoterapia","Elsevier",2021-02-04
"FlatChem","https://www.journals.elsevier.com/flatchem","Elsevier",2021-02-04
"Flora","https://www.journals.elsevier.com/flora","Elsevier",2021-02-04
"Flow Measurement and Instrumentation","https://www.journals.elsevier.com/flow-measurement-and-instrumentation","Elsevier",2021-02-04
"Fluid Phase Equilibria","https://www.journals.elsevier.com/fluid-phase-equilibria","Elsevier",2021-02-04
"Focus on Catalysts","https://www.journals.elsevier.com/focus-on-catalysts","Elsevier",2021-02-04
"Focus on Pigments","https://www.journals.elsevier.com/focus-on-pigments","Elsevier",2021-02-04
"Focus on Powder Coatings","https://www.journals.elsevier.com/focus-on-powder-coatings","Elsevier",2021-02-04
"Focus on Surfactants","https://www.journals.elsevier.com/focus-on-surfactants","Elsevier",2021-02-04
"Food Bioscience","https://www.journals.elsevier.com/food-bioscience","Elsevier",2021-02-04
"Food Chemistry","https://www.journals.elsevier.com/food-chemistry","Elsevier",2021-02-04
"Food Chemistry: Molecular Sciences","https://www.journals.elsevier.com/food-chemistry-molecular-sciences","Elsevier",2021-02-04
"Food Chemistry: X","https://www.journals.elsevier.com/food-chemistry-x","Elsevier",2021-02-04
"Food Control","https://www.journals.elsevier.com/food-control","Elsevier",2021-02-04
"Food Hydrocolloids","https://www.journals.elsevier.com/food-hydrocolloids","Elsevier",2021-02-04
"Food Microbiology","https://www.journals.elsevier.com/food-microbiology","Elsevier",2021-02-04
"Food Packaging and Shelf Life","https://www.journals.elsevier.com/food-packaging-and-shelf-life","Elsevier",2021-02-04
"Food Policy","https://www.journals.elsevier.com/food-policy","Elsevier",2021-02-04
"Food Quality and Preference","https://www.journals.elsevier.com/food-quality-and-preference","Elsevier",2021-02-04
"Food Research International","https://www.journals.elsevier.com/food-research-international","Elsevier",2021-02-04
"Food Structure","https://www.journals.elsevier.com/food-structure","Elsevier",2021-02-04
"Food Webs","https://www.journals.elsevier.com/food-webs","Elsevier",2021-02-04
"Food and Bioproducts Processing","https://www.journals.elsevier.com/food-and-bioproducts-processing","Elsevier",2021-02-04
"Food and Chemical Toxicology","https://www.journals.elsevier.com/food-and-chemical-toxicology","Elsevier",2021-02-04
"Food and Waterborne Parasitology","https://www.journals.elsevier.com/food-and-waterborne-parasitology","Elsevier",2021-02-04
"Foot and Ankle Clinics","https://www.journals.elsevier.com/foot-and-ankle-clinics","Elsevier",2021-02-04
"Foot and Ankle Surgery","https://www.journals.elsevier.com/foot-and-ankle-surgery","Elsevier",2021-02-04
"Forces in Mechanics","https://www.journals.elsevier.com/forces-in-mechanics","Elsevier",2021-02-04
"Forensic Chemistry","https://www.journals.elsevier.com/forensic-chemistry","Elsevier",2021-02-04
"Forensic Science International","https://www.journals.elsevier.com/forensic-science-international","Elsevier",2021-02-04
"Forensic Science International: Animals and Environments","https://www.journals.elsevier.com/forensic-science-international-animals-and-environments","Elsevier",2021-02-04
"Forensic Science International: Genetics","https://www.journals.elsevier.com/forensic-science-international-genetics","Elsevier",2021-02-04
"Forensic Science International: Mind and Law","https://www.journals.elsevier.com/forensic-science-international-mind-and-law","Elsevier",2021-02-04
"Forensic Science International: Synergy","https://www.journals.elsevier.com/forensic-science-international-synergy","Elsevier",2021-02-04
"Forest Ecology and Management","https://www.journals.elsevier.com/forest-ecology-and-management","Elsevier",2021-02-04
"Forest Policy and Economics","https://www.journals.elsevier.com/forest-policy-and-economics","Elsevier",2021-02-04
"Free Radical Biology & Medicine","https://www.journals.elsevier.com/free-radical-biology-and-medicine","Elsevier",2021-02-04
"French Journal of Psychiatry","https://www.journals.elsevier.com/french-journal-of-psychiatry","Elsevier",2021-02-04
"Frontiers in Neuroendocrinology","https://www.journals.elsevier.com/frontiers-in-neuroendocrinology","Elsevier",2021-02-04
"Fuel","https://www.journals.elsevier.com/fuel","Elsevier",2021-02-04
"Fuel Communications","https://www.journals.elsevier.com/fuel-communications","Elsevier",2021-02-04
"Fuel Processing Technology","https://www.journals.elsevier.com/fuel-processing-technology","Elsevier",2021-02-04
"Fuel and Energy Abstracts","https://www.journals.elsevier.com/fuel-and-energy-abstracts","Elsevier",2021-02-04
"Fungal Biology","https://www.journals.elsevier.com/fungal-biology","Elsevier",2021-02-04
"Fungal Biology Reviews","https://www.journals.elsevier.com/fungal-biology-reviews","Elsevier",2021-02-04
"Fungal Ecology","https://www.journals.elsevier.com/fungal-ecology","Elsevier",2021-02-04
"Fungal Genetics and Biology","https://www.journals.elsevier.com/fungal-genetics-and-biology","Elsevier",2021-02-04
"Fusion Engineering and Design","https://www.journals.elsevier.com/fusion-engineering-and-design","Elsevier",2021-02-04
"Future Foods","https://www.journals.elsevier.com/future-foods","Elsevier",2021-02-04
"Future Generation Computer Systems","https://www.journals.elsevier.com/future-generation-computer-systems","Elsevier",2021-02-04
"Futures","https://www.journals.elsevier.com/futures","Elsevier",2021-02-04
"Fuzzy Sets and Systems","https://www.journals.elsevier.com/fuzzy-sets-and-systems","Elsevier",2021-02-04
"Fu<U+FFFD> & Sprunggelenk","https://www.journals.elsevier.com/fu-and-sprunggelenk","Elsevier",2021-02-04
"Gaceta Sanitaria","https://www.journals.elsevier.com/gaceta-sanitaria","Elsevier",2021-02-04
"Gait & Posture","https://www.journals.elsevier.com/gait-and-posture","Elsevier",2021-02-04
"Games and Economic Behavior","https://www.journals.elsevier.com/games-and-economic-behavior","Elsevier",2021-02-04
"Gastroenterology","https://www.journals.elsevier.com/gastroenterology","Elsevier",2021-02-04
"Gastroenterology Clinics of North America","https://www.journals.elsevier.com/gastroenterology-clinics-of-north-america","Elsevier",2021-02-04
"Gastroenterolog<U+FFFD>a y Hepatolog<U+FFFD>a","https://www.journals.elsevier.com/gastroenterologia-y-hepatologia","Elsevier",2021-02-04
"Gastroenterolog<U+FFFD>a y Hepatolog<U+FFFD>a (English Edition)","https://www.journals.elsevier.com/gastroenterologia-y-hepatologia-english-edition","Elsevier",2021-02-04
"Gastrointestinal Endoscopy","https://www.journals.elsevier.com/gastrointestinal-endoscopy","Elsevier",2021-02-04
"Gastrointestinal Endoscopy Clinics of North America","https://www.journals.elsevier.com/gastrointestinal-endoscopy-clinics-of-north-america","Elsevier",2021-02-04
"Gene","https://www.journals.elsevier.com/gene","Elsevier",2021-02-04
"Gene Expression Patterns","https://www.journals.elsevier.com/gene-expression-patterns","Elsevier",2021-02-04
"Gene Reports","https://www.journals.elsevier.com/gene-reports","Elsevier",2021-02-04
"General Hospital Psychiatry","https://www.journals.elsevier.com/general-hospital-psychiatry","Elsevier",2021-02-04
"General and Comparative Endocrinology","https://www.journals.elsevier.com/general-and-comparative-endocrinology","Elsevier",2021-02-04
"Genomics","https://www.journals.elsevier.com/genomics","Elsevier",2021-02-04
"Genomics, Proteomics & Bioinformatics","https://www.journals.elsevier.com/genomics-proteomics-and-bioinformatics","Elsevier",2021-02-04
"Geobios","https://www.journals.elsevier.com/geobios","Elsevier",2021-02-04
"Geochemistry","https://www.journals.elsevier.com/geochemistry","Elsevier",2021-02-04
"Geochimica et Cosmochimica Acta","https://www.journals.elsevier.com/geochimica-et-cosmochimica-acta","Elsevier",2021-02-04
"Geoderma","https://www.journals.elsevier.com/geoderma","Elsevier",2021-02-04
"Geoderma Regional","https://www.journals.elsevier.com/geoderma-regional","Elsevier",2021-02-04
"Geoforum","https://www.journals.elsevier.com/geoforum","Elsevier",2021-02-04
"Geography and Sustainability","https://www.journals.elsevier.com/geography-and-sustainability","Elsevier",2021-02-04
"Geomechanics for Energy and the Environment","https://www.journals.elsevier.com/geomechanics-for-energy-and-the-environment","Elsevier",2021-02-04
"Geomorphology","https://www.journals.elsevier.com/geomorphology","Elsevier",2021-02-04
"Geoscience Frontiers","https://www.journals.elsevier.com/geoscience-frontiers","Elsevier",2021-02-04
